quote_date,1_C,2_C,3_C,4_C,5_C,6_C,7_C,8_C,9_C,10_C,11_C,12_C,13_C,14_C,15_C,16_C,17_C,18_C,19_C,20_C,21_C,22_C,23_C,24_C,25_C,26_C,27_C,28_C,29_C,30_C,31_C,32_C,33_C,34_C,35_C,1_P,2_P,3_P,4_P,5_P,6_P,7_P,8_P,9_P,10_P,11_P,12_P,13_P,14_P,15_P,16_P,17_P,18_P,19_P,20_P,21_P,22_P,23_P,24_P,25_P,26_P,27_P,28_P,29_P,30_P,31_P,32_P,33_P,34_P,35_P,1_C_S,2_C_S,3_C_S,4_C_S,5_C_S,6_C_S,7_C_S,8_C_S,9_C_S,10_C_S,11_C_S,12_C_S,13_C_S,14_C_S,15_C_S,16_C_S,17_C_S,18_C_S,19_C_S,20_C_S,21_C_S,22_C_S,23_C_S,24_C_S,25_C_S,26_C_S,27_C_S,28_C_S,29_C_S,30_C_S,31_C_S,32_C_S,33_C_S,34_C_S,35_C_S,1_P_S,2_P_S,3_P_S,4_P_S,5_P_S,6_P_S,7_P_S,8_P_S,9_P_S,10_P_S,11_P_S,12_P_S,13_P_S,14_P_S,15_P_S,16_P_S,17_P_S,18_P_S,19_P_S,20_P_S,21_P_S,22_P_S,23_P_S,24_P_S,25_P_S,26_P_S,27_P_S,28_P_S,29_P_S,30_P_S,31_P_S,32_P_S,33_P_S,34_P_S,35_P_S
2020-05-15,-1018.4000000000001,-1019.9000000000001,-1021.5,-1022.6999999999998,-1024.6999999999998,-1023.3000000000002,-1026.8000000000002,-1031.6,-1035.5,-1044.1,-1054.1,-1069.4,-1039.0,-889.5,-721.1,-584.1,-438.2,-308.8,-278.3,-236.5,-210.4,-174.2,-152.5,-122.0,-104.6,-81.5,-68.4,-51.3,-42.0,-30.6,-24.6,-17.8,-10.1,-3.7,-1.7,-2.45,-4.0,-5.3,-6.8,-9.0,-11.2,-14.8,-19.5,-25.1,-33.7,-43.9,-59.3,-29.900000000000006,121.8,287.6,424.6,569.9,699.6,727.8,769.4,795.3,831.2,853.0,882.7,900.2,923.1,936.2,952.9,962.1,973.3,972.6,980.5,988.2,993.8,997.5999999999999,1001.5999999999999,1002.3000000000002,1003.8000000000002,1004.4000000000001,1006.0,1012.0999999999999,1015.6999999999998,1020.5999999999999,1026.5,1035.1,1045.2,1060.6,1031.2,879.7,714.2,577.5,432.3,302.6,275.4,233.6,207.6,171.4,149.4,119.7,102.2,79.2,66.0,49.2,39.8,29.2,22.6,15.8,8.8,2.25,0.75,1.3,3.2,4.4,5.7,7.7,9.9,13.3,17.9,23.5,31.9,41.9,56.8,27.200000000000003,-124.5,-290.5,-427.7,-573.2,-703.2,-735.3,-777.3,-802.3,-837.9,-860.8,-890.2,-907.7,-930.8,-944.0,-961.1,-970.3,-981.5,-989.4,-996.3,-1001.8,-1011.8,-1013.4000000000001
2020-06-12,-636.4000000000001,-640.5,-649.0999999999999,-660.1999999999998,-664.2,-670.0,-677.9000000000001,-686.5,-697.4000000000001,-708.5,-724.5,-743.2,-765.5,-767.4,-649.6,-538.2,-434.0,-337.2,-294.5,-241.7,-194.6,-153.4,-117.6,-95.2,-70.7,-51.2,-36.4,-25.7,-18.0,-13.9,-10.1,-8.2,-4.6,-2.65,-2.05,-6.8,-10.8,-19.4,-30.5,-34.4,-40.7,-49.4,-58.2,-69.4,-80.6,-95.5,-114.7,-138.1,-140.5,-23.69999999999999,86.80000000000001,189.89999999999998,280.4,322.9,375.0,421.4,461.9,496.29999999999995,518.4,543.1,562.1,576.6,587.5,594.9000000000001,598.5,602.2,604.5999999999999,608.5,610.3,611.5999999999999,614.5999999999999,618.5999999999999,627.6999999999998,638.8000000000002,643.9000000000001,649.8,657.5,666.5,677.8,689.0999999999999,705.2,724.7,748.2,751.2,634.8,524.8,422.7,329.5,288.1,235.7,188.9,148.0,113.2,90.9,66.7,47.7,33.4,22.9,15.7,11.8,7.6,5.0,1.55,0.0,0.0,4.1,7.9,16.2,26.9,32.3,38.2,45.5,54.1,65.2,75.9,91.5,110.8,133.5,135.4,18.099999999999994,-92.9,-196.39999999999998,-291.7,-335.9,-388.7,-437.4,-479.29999999999995,-515.1,-538.0,-563.0,-582.4,-597.0,-607.2,-615.4000000000001,-618.8,-622.7,-625.2,-628.5999999999999,-632.0999999999999,-633.0
2020-07-17,-1171.6999999999998,-1173.6999999999998,-1176.8000000000002,-1181.4,-1182.6999999999998,-1186.0,-1189.8000000000002,-1194.7,-1202.0,-1210.5,-1223.4,-1213.1,-1054.2,-882.1,-738.6,-584.6,-460.9,-334.9,-278.1,-216.2,-173.3,-127.4,-92.1,-70.0,-48.9,-34.1,-25.4,-18.0,-13.1,-10.4,-8.2,-6.5,-5.4,-4.4,-2.35,-2.5,-4.0,-6.7,-12.2,-14.5,-17.8,-21.5,-26.4,-33.5,-42.2,-55.5,-45.8,109.9,281.7,425.0,578.2,701.4,823.6,878.5,939.5,981.6,1025.8,1060.8,1082.8,1103.5,1118.1,1126.4,1133.2,1138.0,1140.7,1140.0,1141.8,1142.9,1144.8,1146.5,1147.3999999999996,1150.4,1152.1999999999998,1158.1,1162.4,1165.8000000000002,1169.6999999999998,1174.7,1182.3,1191.0,1204.1,1194.3,1039.1,867.9,725.0,572.2,449.7,325.9,271.5,210.8,168.3,123.7,88.4,66.4,45.6,31.5,23.8,16.6,11.0,8.3,5.9,4.3,3.3,2.5,0.85,0.5,1.85,4.4,9.3,11.5,15.8,19.6,24.5,31.9,40.4,53.3,43.0,-113.1,-285.2,-428.3,-583.9,-708.1,-833.0,-888.0,-951.4,-994.4,-1039.4,-1075.5,-1098.0,-1119.1,-1134.2,-1142.9,-1152.9,-1158.2,-1161.0,-1164.1,-1165.1,-1167.1,-1168.1,-1169.8000000000002
2020-08-14,-887.8000000000002,-889.9000000000001,-894.5,-897.0999999999999,-899.6999999999998,-902.4000000000001,-906.3,-911.5,-918.2,-926.9000000000001,-939.0999999999999,-953.8,-973.2,-849.1,-704.7,-569.0,-443.7,-316.9,-274.6,-223.4,-178.2,-139.5,-107.2,-87.1,-65.1,-48.2,-35.6,-26.5,-19.7,-16.0,-12.2,-10.1,-6.2,-3.1,-1.75,-4.0,-6.2,-10.5,-13.1,-15.5,-18.5,-22.4,-27.5,-34.0,-43.3,-54.9,-70.2,-89.6,35.599999999999994,179.0,314.1,439.2,565.8,607.9,656.5,700.8,738.8,770.9,791.4,813.4,830.2,842.7,851.5,858.0999999999999,862.0,865.8,868.0999999999999,871.7,875.2,876.5999999999999,878.6999999999998,880.8000000000002,885.4000000000001,888.0999999999999,890.6999999999998,893.4000000000001,897.4000000000001,902.7,909.5999999999999,918.5999999999999,930.5,945.7,965.2,840.2,696.9,561.9,437.7,312.8,270.9,219.9,175.0,136.5,104.4,84.4,62.9,46.1,33.5,24.3,17.7,14.0,10.4,7.8,4.0,1.75,1.0,2.4,4.4,8.5,11.0,13.3,16.3,20.4,25.5,32.2,41.1,52.7,67.8,87.0,-38.5,-182.3,-317.6,-442.6,-569.4,-611.8,-663.4,-708.7,-747.7,-780.5,-799.7,-821.8,-838.7,-851.5,-860.3,-867.0,-870.9000000000001,-874.8,-877.0999999999999,-881.3,-884.3,-885.8000000000002
2020-09-11,-457.0,-459.0,-462.0,-455.5,-466.4000000000001,-491.5,-503.79999999999995,-516.4000000000001,-531.4000000000001,-549.2,-569.9000000000001,-594.0,-627.7,-660.2,-672.0,-588.4,-509.3,-421.8,-330.0,-250.2,-183.3,-127.2,-88.1,-58.5,-38.5,-25.8,-18.0,-13.2,-10.3,-6.4,-7.0,-6.1,-5.5,-5.0,-4.3,-6.3,-8.2,-11.1,-16.2,-27.1,-52.5,-65.2,-78.2,-93.4,-111.9,-133.2,-157.9,-192.5,-225.9,-238.60000000000002,-156.10000000000002,-78.0,7.5,97.60000000000002,175.70000000000005,241.29999999999995,293.9,334.0,362.9000000000001,382.4000000000001,395.0,402.79999999999995,407.5999999999999,410.5999999999999,412.5999999999999,402.0,403.0,403.0,404.0,404.0,407.0,410.0,413.0,431.1999999999998,442.3000000000002,467.5,480.0999999999999,492.9000000000001,508.29999999999995,526.4000000000001,547.7,572.4,607.1,640.5,653.3,570.8,493.7,407.4,317.4,239.4,174.0,121.9,82.1,53.5,34.1,21.6,13.8,9.1,6.1,4.2,2.95,2.05,1.4,0.95,0.2,2.2,4.1,7.0,12.1,24.3,48.8,60.6,71.8,88.0,105.7,126.5,148.9,182.3,215.0,226.8,143.10000000000002,64.10000000000002,-23.100000000000023,-114.89999999999998,-195.20000000000005,-262.29999999999995,-315.9,-357.0,-386.5,-406.4000000000001,-419.20000000000005,-427.0999999999999,-432.0,-435.0999999999999,-437.0999999999999,-452.0,-453.0,-453.0,-454.0,-454.0
2020-10-16,-892.0,-892.6999999999998,-895.6999999999998,-900.0,-901.4000000000001,-905.5999999999999,-909.0999999999999,-915.5,-923.0999999999999,-934.0,-950.9000000000001,-971.3,-998.2,-1037.1,-932.3,-745.7,-591.8,-439.1,-346.7,-265.7,-197.8,-144.1,-102.2,-71.1,-48.7,-33.9,-23.7,-17.0,-12.3,-9.4,-7.1,-5.5,-4.4,-2.2,-1.45,-1.7,-2.85,-4.8,-8.8,-10.8,-14.1,-18.2,-23.9,-32.8,-43.6,-60.5,-81.3,-108.3,-147.6,-43.0,142.7,296.0,447.5,539.9,619.9,686.7,740.4,781.8,812.4000000000001,834.0999999999999,849.0999999999999,857.3,864.0999999999999,866.5,869.8000000000002,872.0999999999999,874.0999999999999,875.0,877.6999999999998,879.0,876.6000000000004,878.3000000000002,880.1999999999998,884.1999999999998,886.5999999999999,889.6999999999998,894.0,899.5,910.5,921.3,939.8,960.2,987.0,1026.1,922.0,736.8,584.0,433.2,340.9,261.0,194.1,140.2,98.4,67.6,46.0,31.4,21.5,14.8,10.3,6.9,4.7,3.2,2.1,0.0,0.0,0.0,1.05,3.0,6.9,9.0,12.3,16.3,21.9,30.4,41.0,57.9,78.3,105.0,144.3,39.599999999999994,-146.6,-300.2,-452.1,-544.7,-625.6,-694.1,-748.4,-791.2,-822.9000000000001,-845.0999999999999,-860.0,-869.9000000000001,-876.7,-881.9000000000001,-885.0,-887.1999999999998,-888.9000000000001,-890.8000000000002,-893.1999999999998,-893.3999999999996
2020-11-13,-465.0,-467.8000000000002,-470.5999999999999,-475.4000000000001,-478.9000000000001,-483.4000000000001,-488.20000000000005,-495.20000000000005,-504.0999999999999,-513.5999999999999,-527.4000000000001,-545.3,-564.5,-592.9,-628.3,-565.3,-443.6,-333.8,-252.4,-183.6,-128.0,-80.4,-52.3,-34.4,-22.3,-15.7,-11.9,-9.2,-7.1,-6.0,-5.2,-4.5,-4.1,-3.7,-2.8,-6.0,-9.0,-16.0,-20.6,-24.0,-28.3,-32.9,-40.5,-49.5,-59.4,-73.2,-92.2,-111.1,-139.2,-175.8,-113.6,7.699999999999989,114.69999999999999,194.89999999999998,262.8,317.0,363.5,390.70000000000005,408.79999999999995,421.5999999999999,428.20000000000005,432.29999999999995,432.4000000000001,434.5,435.70000000000005,436.5999999999999,437.3000000000002,437.8000000000002,438.1999999999998,439.1999999999998,443.0999999999999,445.9000000000001,455.5999999999999,460.3000000000002,463.9000000000001,468.5,473.29999999999995,480.29999999999995,489.0999999999999,498.79999999999995,513.0999999999999,531.4000000000001,551.0,579.6,615.6,553.5,432.6,324.8,245.0,177.1,122.3,76.1,49.2,31.2,18.6,12.1,7.9,5.3,3.2,2.05,1.3,0.6,0.2,0.0,0.0,3.8,6.8,13.4,17.9,21.5,25.6,29.9,36.9,45.6,55.2,69.2,86.9,106.4,134.2,169.6,106.80000000000001,-15.0,-124.30000000000001,-205.89999999999998,-274.6,-330.6,-377.70000000000005,-405.20000000000005,-423.4,-436.20000000000005,-443.29999999999995,-447.5,-454.29999999999995,-456.4000000000001,-457.5999999999999,-458.5,-459.1999999999998,-459.6999999999998,-460.0999999999999,-461.0999999999999
2020-12-11,-623.1999999999998,-626.6999999999998,-634.1999999999998,-636.6999999999998,-640.0,-643.6999999999998,-649.0,-655.9000000000001,-663.4000000000001,-675.3,-687.8,-703.0,-726.3,-752.1,-764.3,-630.1,-488.1,-358.5,-288.8,-215.1,-164.2,-115.3,-78.8,-56.8,-38.2,-25.9,-18.9,-13.3,-9.5,-7.3,-5.4,-4.1,-3.9,-2.5,-1.55,-4.7,-7.8,-14.5,-16.8,-20.5,-24.3,-29.4,-36.0,-43.4,-54.4,-66.7,-85.4,-109.1,-135.5,-148.4,-14.800000000000011,126.39999999999998,252.5,322.2,390.7,441.1,489.1,525.3,548.4,567.2,579.5999999999999,586.5999999999999,591.4000000000001,594.5999999999999,596.8,598.5,599.9000000000001,600.8000000000002,602.4000000000001,603.4000000000001,601.1999999999998,605.5,612.9000000000001,615.4000000000001,618.0,621.6999999999998,627.0,634.7,642.2,653.3,665.8,684.0999999999999,707.9000000000001,736.7,748.9,616.1,475.8,353.3,283.7,210.8,159.9,111.6,75.3,53.4,34.9,22.8,15.6,10.1,6.3,4.4,2.8,1.8,0.95,0.0,0.0,2.4,4.9,11.9,14.1,17.6,21.2,26.6,33.1,40.1,51.1,63.3,81.6,105.1,131.5,144.1,9.900000000000006,-131.39999999999998,-257.6,-327.3,-404.6,-457.29999999999995,-509.6,-542.9,-565.4,-585.5,-598.3,-605.2,-613.4000000000001,-616.4000000000001,-618.5,-620.5,-621.7,-622.6999999999998,-624.3000000000002,-625.3000000000002
2021-01-15,-326.8000000000002,-326.3000000000002,-335.1999999999998,-344.5,-350.6999999999998,-357.0999999999999,-364.9000000000001,-376.0,-387.79999999999995,-401.9000000000001,-418.70000000000005,-442.29999999999995,-466.4,-494.5,-533.2,-572.2,-492.8,-379.6,-294.1,-208.3,-148.4,-95.0,-58.1,-37.1,-21.7,-12.9,-8.6,-5.8,-4.2,-3.3,-2.65,-2.15,-1.75,-1.5,-1.15,-9.4,-14.1,-22.7,-32.1,-38.1,-44.6,-52.7,-64.0,-76.0,-90.2,-107.2,-131.0,-155.3,-183.7,-222.8,-262.1,-182.89999999999998,-71.39999999999998,14.0,96.70000000000005,156.39999999999998,209.5,245.60000000000002,266.1,280.9000000000001,289.5999999999999,294.0,297.0,294.79999999999995,295.79999999999995,296.5,297.0999999999999,297.4000000000001,297.8000000000002,298.3000000000002,304.8000000000002,311.8000000000002,321.3000000000002,330.9000000000001,337.4000000000001,344.0,352.0,363.5,375.29999999999995,390.20000000000005,407.0,431.29999999999995,455.79999999999995,484.79999999999995,524.2,563.8,485.1,375.5,290.0,204.4,144.5,91.1,54.4,33.9,19.1,10.4,6.0,3.2,1.7,0.95,0.5,0.25,0.1,0.0,0.0,6.8,11.5,19.9,29.1,35.3,41.7,49.5,60.7,72.5,86.6,103.4,127.2,151.4,179.8,218.9,258.1,178.89999999999998,67.30000000000001,-18.30000000000001,-106.29999999999995,-166.70000000000005,-220.70000000000005,-258.20000000000005,-279.1,-294.5,-303.79999999999995,-308.5999999999999,-311.79999999999995,-316.79999999999995,-317.79999999999995,-318.5,-319.0999999999999,-319.4000000000001,-319.8000000000002,-320.3000000000002
2021-02-12,-291.5,-290.4000000000001,-295.4000000000001,-298.4000000000001,-301.9000000000001,-306.4000000000001,-311.4000000000001,-317.79999999999995,-325.5,-336.4000000000001,-348.5,-363.4000000000001,-381.70000000000005,-404.6,-433.1,-469.1,-440.4,-310.3,-239.1,-169.0,-114.5,-74.9,-48.2,-33.6,-22.2,-15.1,-10.6,-7.7,-5.7,-4.5,-3.4,-2.7,-2.15,-1.3,-0.8,-9.8,-15.0,-19.8,-22.7,-26.1,-30.3,-35.5,-41.8,-49.7,-60.9,-73.4,-88.7,-107.6,-130.5,-159.3,-195.3,-166.3,-36.30000000000001,31.30000000000001,100.80000000000001,155.60000000000002,193.60000000000002,220.20000000000005,234.79999999999995,246.5,253.79999999999995,258.29999999999995,256.5999999999999,256.29999999999995,259.79999999999995,260.9000000000001,260.29999999999995,261.1999999999998,262.3000000000002,262.9000000000001,270.5999999999999,279.8000000000002,284.9000000000001,287.9000000000001,291.4000000000001,295.8000000000002,301.0,307.29999999999995,314.9000000000001,326.0,338.9000000000001,353.5,372.0,395.0,424.4,460.1,432.0,302.8,235.0,165.2,110.9,71.7,45.4,31.1,20.0,13.2,8.9,6.1,4.2,3.1,2.2,1.6,1.15,0.4,0.05,8.1,13.2,17.9,20.6,24.0,28.1,33.2,39.4,47.1,58.3,70.5,85.7,104.4,127.4,155.8,191.5,162.4,32.19999999999999,-39.5,-109.60000000000002,-163.79999999999995,-203.10000000000002,-229.60000000000002,-244.5,-256.20000000000005,-263.5,-268.20000000000005,-278.5999999999999,-278.20000000000005,-280.79999999999995,-281.9000000000001,-281.4000000000001,-283.1999999999998,-282.8000000000002,-283.6999999999998
2021-03-12,800.8000000000002,795.5,792.8000000000002,789.5,785.4000000000001,780.0999999999999,772.4000000000001,763.5999999999999,752.5999999999999,738.8,721.7,700.3,670.2,637.9,599.3,553.5,499.29999999999995,424.8,322.7,194.6,39.599999999999994,-61.0,-36.1,-22.3,-14.1,-9.8,-6.9,-4.8,-3.3,-2.4,-1.9,-1.55,-1.4,-1.2,-1.15,-10.6,-16.2,-18.1,-22.0,-25.4,-31.2,-39.0,-48.0,-59.3,-73.6,-91.3,-113.9,-144.7,-177.5,-216.5,-262.3,-316.5,-391.5,-500.3,-629.0,-785.9,-887.7,-863.4000000000001,-849.9000000000001,-841.5999999999999,-837.3,-834.5999999999999,-832.9000000000001,-831.5,-830.5999999999999,-830.0,-829.3000000000002,-828.9000000000001,-828.5999999999999,-828.1999999999998,-821.5999999999999,-816.0,-813.3000000000002,-809.8000000000002,-805.5,-800.0,-791.9000000000001,-782.9000000000001,-771.4000000000001,-757.0,-739.0999999999999,-716.3,-685.8,-652.7,-613.1,-565.5,-509.70000000000005,-433.3,-327.5,-199.3,-43.599999999999994,57.2,32.5,18.9,10.9,6.8,4.1,2.35,1.05,0.25,0.0,0.0,0.0,0.0,0.0,7.9,13.1,16.0,19.1,23.1,28.3,36.1,45.0,56.2,70.4,87.6,109.4,140.2,173.0,211.9,257.7,312.0,386.5,487.3,614.9,768.9,868.8,843.4000000000001,829.3,820.7,816.0,813.3000000000002,811.5,810.0999999999999,809.1999999999998,808.5,807.9000000000001,807.4000000000001,807.0999999999999,806.6999999999998
2021-04-16,-1050.3999999999996,-1052.3000000000002,-1053.3000000000002,-1053.4,-1055.1,-1056.3000000000002,-1057.9,-1050.1999999999998,-1053.3000000000002,-1057.5,-1063.5,-1072.1,-1084.6,-1103.3,-880.5,-669.6,-476.0,-293.0,-211.6,-145.7,-95.9,-61.1,-38.5,-24.2,-15.9,-10.9,-7.4,-5.5,-4.2,-3.3,-2.5,-2.25,-1.95,-1.75,-1.25,-2.25,-3.8,-4.3,-5.0,-5.8,-7.0,-8.6,-10.8,-13.8,-18.0,-23.3,-32.0,-45.1,-64.0,158.6,369.4,562.3,744.4,824.4,889.7,938.8,973.0,995.4,1009.4,1017.9000000000001,1023.0,1026.7,1020.3,1021.8,1023.2,1023.7,1023.9000000000001,1024.6,1024.6,1025.1999999999998,1024.8000000000002,1026.5,1027.0,1027.1999999999998,1028.5,1029.6,1031.1999999999998,1041.1999999999998,1044.3000000000002,1048.5,1054.4,1063.1,1075.9,1094.7,872.2,661.9,469.1,288.4,207.4,141.8,92.8,58.5,36.1,22.3,13.9,8.8,5.2,3.4,2.25,1.55,1.05,0.75,0.55,0.35,0.0,0.65,2.1,2.55,3.0,3.8,5.0,6.5,8.6,11.6,15.8,21.6,30.2,42.7,61.4,-161.4,-372.5,-566.2,-748.9,-830.6,-896.6,-946.3,-981.2,-1004.1,-1018.2,-1026.4,-1031.9,-1035.6,-1047.1,-1047.8,-1049.3,-1049.9,-1049.8000000000002,-1050.6,-1050.1,-1050.9
2021-05-14,444.4000000000001,440.0,437.4000000000001,435.1999999999998,432.0999999999999,428.5999999999999,424.3000000000002,418.0999999999999,411.0,402.0999999999999,390.5,373.20000000000005,353.5,328.5,292.1,252.29999999999995,202.89999999999998,133.5,27.0,-109.1,-55.0,-27.6,-14.9,-9.3,-5.7,-4.1,-3.2,-2.55,-2.0,-1.65,-1.45,-1.3,-1.15,-1.1,-0.9,-6.4,-11.2,-13.6,-15.8,-18.9,-22.3,-26.6,-32.8,-39.8,-48.8,-60.3,-77.6,-97.6,-123.0,-160.6,-201.2,-250.4,-321.9,-429.7,-568.1,-514.8,-487.5,-475.20000000000005,-469.5,-466.5999999999999,-464.9000000000001,-463.70000000000005,-462.9000000000001,-462.1999999999998,-461.6999999999998,-461.1999999999998,-460.8000000000002,-460.5999999999999,-460.5,-460.10000000000036,-457.1999999999998,-452.5999999999999,-450.0999999999999,-447.8000000000002,-444.5999999999999,-441.0999999999999,-436.70000000000005,-430.4000000000001,-423.20000000000005,-414.0999999999999,-402.4000000000001,-384.70000000000005,-364.6,-339.1,-302.1,-261.29999999999995,-211.0,-137.5,-32.19999999999999,105.8,52.8,25.4,13.3,7.1,4.3,2.6,1.55,0.9,0.45,0.1,0.0,0.0,0.0,0.0,0.0,5.0,9.3,12.0,14.1,17.2,20.5,24.5,30.4,37.4,46.3,57.8,74.9,94.8,119.7,156.5,196.9,246.5,317.8,421.1,557.9,503.29999999999995,475.20000000000005,462.5,456.70000000000005,453.70000000000005,452.0,450.79999999999995,450.0,449.3000000000002,448.8000000000002,448.3000000000002,447.9000000000001,447.6999999999998,447.5999999999999,447.3000000000002
2021-06-11,-473.1999999999998,-475.5,-477.0999999999999,-478.1999999999998,-479.5,-480.9000000000001,-482.9000000000001,-485.5,-488.79999999999995,-492.79999999999995,-498.5,-505.5,-516.0999999999999,-529.3,-550.7,-558.0,-383.2,-235.2,-146.4,-83.6,-41.6,-23.0,-12.8,-8.3,-5.7,-4.4,-3.3,-2.35,-1.85,-1.55,-1.3,-1.15,-1.05,-1.0,-0.85,-2.95,-4.9,-6.3,-7.4,-8.8,-10.2,-12.1,-14.6,-17.6,-21.2,-26.7,-34.2,-44.8,-58.6,-80.7,-88.4,86.0,233.0,320.5,382.6,424.1,442.20000000000005,452.1,456.29999999999995,458.5999999999999,460.20000000000005,461.20000000000005,462.0999999999999,462.70000000000005,463.3000000000002,463.8000000000002,464.1999999999998,464.5999999999999,464.6999999999998,464.9000000000001,464.10000000000036,466.4000000000001,467.9000000000001,469.0999999999999,470.4000000000001,471.8000000000002,473.9000000000001,476.5,479.9000000000001,483.9000000000001,489.79999999999995,497.5999999999999,508.4000000000001,522.0,544.0,552.0,377.9,231.5,143.4,81.1,39.7,21.5,11.5,7.2,4.7,2.9,1.9,1.1,0.5,0.15,0.0,0.0,0.0,0.0,0.0,1.55,3.3,4.7,5.8,7.1,8.5,10.4,12.8,16.2,19.8,25.3,32.9,43.6,56.9,78.9,85.6,-89.0,-236.8,-325.7,-388.5,-431.20000000000005,-450.1,-460.29999999999995,-465.5,-467.0999999999999,-469.5,-470.5,-471.4000000000001,-472.0,-472.5999999999999,-473.0999999999999,-473.5,-473.9000000000001,-474.0,-474.1999999999998
2021-07-16,-186.39999999999964,-188.9000000000001,-193.0,-194.9000000000001,-197.0,-199.5999999999999,-203.30000000000018,-207.30000000000018,-212.5,-220.20000000000005,-229.29999999999995,-239.5,-257.9000000000001,-279.6,-309.5,-354.29999999999995,-406.3,-306.0,-197.9,-115.2,-56.6,-29.3,-14.6,-9.5,-6.6,-4.8,-3.6,-2.55,-2.0,-1.7,-1.45,-1.3,-1.15,-1.05,-0.9,-4.1,-6.6,-10.4,-12.2,-14.3,-16.8,-20.4,-24.4,-29.5,-37.0,-46.3,-57.8,-76.2,-98.3,-127.9,-172.8,-225.6,-129.2,-25.899999999999977,55.39999999999998,113.39999999999998,140.79999999999995,154.79999999999995,160.4000000000001,162.9000000000001,164.9000000000001,166.0,167.5,168.0999999999999,168.5,168.80000000000018,168.5999999999999,169.30000000000018,169.5,170.0,169.80000000000018,172.4000000000001,176.5,178.4000000000001,180.5999999999999,183.19999999999982,187.0,191.0999999999999,196.4000000000001,204.0999999999999,213.29999999999995,224.9000000000001,243.29999999999995,266.1,295.70000000000005,341.1,394.1,302.0,193.9,112.0,53.9,26.8,13.3,7.5,5.1,3.2,1.9,0.9,0.35,0.1,0.0,0.0,0.0,0.0,0.0,2.55,4.8,8.5,10.5,13.1,15.5,19.0,22.9,27.9,35.2,44.0,55.7,73.6,95.5,124.5,169.3,221.6,125.10000000000002,13.600000000000023,-69.39999999999998,-127.89999999999998,-155.70000000000005,-170.29999999999995,-175.5999999999999,-179.4000000000001,-181.5,-182.79999999999995,-184.0999999999999,-184.69999999999982,-185.0999999999999,-185.4000000000001,-185.5,-185.9000000000001,-186.0999999999999,-186.60000000000036
2021-08-13,-128.39999999999964,-131.0,-134.4000000000001,-135.69999999999982,-134.0,-136.0999999999999,-138.4000000000001,-141.19999999999982,-144.70000000000005,-149.70000000000005,-155.4000000000001,-163.0,-173.5999999999999,-190.60000000000002,-212.89999999999998,-245.10000000000002,-291.1,-240.9,-137.0,-61.2,-27.7,-11.9,-6.5,-3.9,-2.8,-2.1,-2.1,-1.8,-1.65,-1.45,-1.3,-1.2,-0.85,-0.75,-0.65,-3.9,-6.2,-9.3,-10.6,-12.1,-14.1,-16.2,-18.9,-22.2,-27.0,-32.9,-40.8,-52.1,-70.1,-93.6,-127.0,-174.3,-125.6,-24.600000000000023,48.69999999999999,80.89999999999998,95.79999999999995,99.0,101.09999999999991,102.40000000000009,102.20000000000005,103.20000000000005,103.19999999999982,103.69999999999982,103.40000000000009,103.69999999999982,103.80000000000018,104.19999999999982,104.69999999999982,104.69999999999982,105.19999999999982,107.69999999999982,110.30000000000018,111.80000000000018,115.80000000000018,118.0,120.40000000000009,123.30000000000018,127.0,132.20000000000005,138.79999999999995,147.0,159.0,176.5,200.60000000000002,235.0,282.7,236.8,133.6,58.6,25.8,10.3,4.6,2.5,1.5,0.85,0.65,0.45,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.25,4.5,7.7,8.8,10.2,11.8,14.6,17.1,20.5,25.5,31.3,39.1,50.0,67.9,91.3,123.8,171.0,121.6,15.0,-61.89999999999998,-96.60000000000002,-113.0,-121.59999999999991,-123.70000000000005,-125.0,-125.5,-126.40000000000009,-126.40000000000009,-127.0,-126.69999999999982,-126.90000000000009,-127.09999999999991,-127.5,-128.0,-128.0
