,quote_date,expiration,std_strike,adj_strike,expiration_C,strike,bid_1545_C,ask_1545_C,bid_1545_P,ask_1545_P,date,rate,implied_S_x,distance_to_strike,implied_S_y,vol
1663,2018-12-14,2019-01-11,8.0,8.12058658530173,2019-01-11,8200.0,0.0,1.7,1588.7,1608.4,2018-12-14,0.0236,6586.376167578753,-1613.6238324212472,6585.281805101256,198.70779228460023
1664,2018-12-14,2019-01-11,8.25,8.12058658530173,2019-01-11,8200.0,0.0,1.7,1588.7,1608.4,2018-12-14,0.0236,6586.376167578753,-1613.6238324212472,6585.281805101256,198.70779228460023
1665,2018-12-14,2019-01-11,8.5,8.62343145076728,2019-01-11,8300.0,0.0,1.65,1688.4,1708.1,2018-12-14,0.0236,6586.456974500446,-1713.5430254995536,6585.281805101256,198.70779228460023
1666,2018-12-14,2019-01-11,8.75,8.62343145076728,2019-01-11,8300.0,0.0,1.65,1688.4,1708.1,2018-12-14,0.0236,6586.456974500446,-1713.5430254995536,6585.281805101256,198.70779228460023
1667,2018-12-14,2019-01-11,9.0,9.126150503350958,2019-01-11,8400.0,0.0,1.65,1788.1,1807.8,2018-12-14,0.0236,6586.562781422138,-1813.437218577862,6585.281805101256,198.70779228460023
1668,2018-12-14,2019-01-11,9.25,9.126150503350958,2019-01-11,8400.0,0.0,1.65,1788.1,1807.8,2018-12-14,0.0236,6586.562781422138,-1813.437218577862,6585.281805101256,198.70779228460023
1669,2018-12-14,2019-01-11,9.5,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1670,2018-12-14,2019-01-11,9.75,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1671,2018-12-14,2019-01-11,10.0,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1672,2018-12-14,2019-01-11,10.25,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1673,2018-12-14,2019-01-11,10.5,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1674,2018-12-14,2019-01-11,10.75,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1675,2018-12-14,2019-01-11,11.0,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1676,2018-12-14,2019-01-11,11.25,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1677,2018-12-14,2019-01-11,11.5,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1678,2018-12-14,2019-01-11,11.75,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1679,2018-12-14,2019-01-11,12.0,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1680,2018-12-14,2019-01-11,12.25,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1681,2018-12-14,2019-01-11,12.5,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1682,2018-12-14,2019-01-11,12.75,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1683,2018-12-14,2019-01-11,13.0,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1684,2018-12-14,2019-01-11,13.25,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1685,2018-12-14,2019-01-11,13.5,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1686,2018-12-14,2019-01-11,13.75,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1687,2018-12-14,2019-01-11,14.0,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1688,2018-12-14,2019-01-11,14.25,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1689,2018-12-14,2019-01-11,14.5,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1690,2018-12-14,2019-01-11,14.75,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1691,2018-12-14,2019-01-11,15.0,9.629750246107829,2019-01-11,8500.0,0.0,1.6,1888.0,1907.6,2018-12-14,0.0236,6586.4935883438275,-1913.5064116561725,6585.281805101256,198.70779228460023
1692,2019-01-11,2019-02-08,-20.0,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1693,2019-01-11,2019-02-08,-19.75,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1694,2019-01-11,2019-02-08,-19.5,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1695,2019-01-11,2019-02-08,-19.25,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1696,2019-01-11,2019-02-08,-19.0,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1697,2019-01-11,2019-02-08,-18.75,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1698,2019-01-11,2019-02-08,-18.5,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1699,2019-01-11,2019-02-08,-18.25,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1700,2019-01-11,2019-02-08,-18.0,-18.279399659225998,2019-02-08,4000.0,2591.5,2610.9,0.0,0.65,2019-01-11,0.0241,6592.9448120240695,2592.9448120240695,6594.115189839716,141.85065485536094
1701,2019-01-11,2019-02-08,-17.75,-17.574268937049297,2019-02-08,4100.0,2491.7,2511.1,0.0,0.7,2019-01-11,0.0241,6592.921557324671,2492.921557324671,6594.115189839716,141.85065485536094
1702,2019-01-11,2019-02-08,-17.5,-17.574268937049297,2019-02-08,4100.0,2491.7,2511.1,0.0,0.7,2019-01-11,0.0241,6592.921557324671,2492.921557324671,6594.115189839716,141.85065485536094
1703,2019-01-11,2019-02-08,-17.25,-17.574268937049297,2019-02-08,4100.0,2491.7,2511.1,0.0,0.7,2019-01-11,0.0241,6592.921557324671,2492.921557324671,6594.115189839716,141.85065485536094
1704,2019-01-11,2019-02-08,-17.0,-16.869490698264734,2019-02-08,4200.0,2391.9,2411.4,0.0,0.75,2019-01-11,0.0241,6592.948302625273,2392.948302625273,6594.115189839716,141.85065485536094
1705,2019-01-11,2019-02-08,-16.75,-16.869490698264734,2019-02-08,4200.0,2391.9,2411.4,0.0,0.75,2019-01-11,0.0241,6592.948302625273,2392.948302625273,6594.115189839716,141.85065485536094
1706,2019-01-11,2019-02-08,-16.5,-16.164712459480178,2019-02-08,4300.0,2292.2,2311.6,0.0,0.8,2019-01-11,0.0241,6592.9750479258755,2292.9750479258755,6594.115189839716,141.85065485536094
1707,2019-01-11,2019-02-08,-16.25,-16.164712459480178,2019-02-08,4300.0,2292.2,2311.6,0.0,0.8,2019-01-11,0.0241,6592.9750479258755,2292.9750479258755,6594.115189839716,141.85065485536094
1708,2019-01-11,2019-02-08,-16.0,-16.164712459480178,2019-02-08,4300.0,2292.2,2311.6,0.0,0.8,2019-01-11,0.0241,6592.9750479258755,2292.9750479258755,6594.115189839716,141.85065485536094
1709,2019-01-11,2019-02-08,-15.75,-15.46152039596022,2019-02-08,4400.0,2192.5,2211.9,0.0,0.5,2019-01-11,0.0241,6593.226793226477,2193.2267932264767,6594.115189839716,141.85065485536094
1710,2019-01-11,2019-02-08,-15.5,-15.46152039596022,2019-02-08,4400.0,2192.5,2211.9,0.0,0.5,2019-01-11,0.0241,6593.226793226477,2193.2267932264767,6594.115189839716,141.85065485536094
1711,2019-01-11,2019-02-08,-15.25,-15.46152039596022,2019-02-08,4400.0,2192.5,2211.9,0.0,0.5,2019-01-11,0.0241,6593.226793226477,2193.2267932264767,6594.115189839716,141.85065485536094
1712,2019-01-11,2019-02-08,-15.0,-14.756213432087447,2019-02-08,4500.0,2092.7,2112.1,0.05,0.55,2019-01-11,0.0241,6593.178538527078,2093.1785385270778,6594.115189839716,141.85065485536094
1713,2019-01-11,2019-02-08,-14.75,-14.756213432087447,2019-02-08,4500.0,2092.7,2112.1,0.05,0.55,2019-01-11,0.0241,6593.178538527078,2093.1785385270778,6594.115189839716,141.85065485536094
1714,2019-01-11,2019-02-08,-14.5,-14.756213432087447,2019-02-08,4500.0,2092.7,2112.1,0.05,0.55,2019-01-11,0.0241,6593.178538527078,2093.1785385270778,6594.115189839716,141.85065485536094
1715,2019-01-11,2019-02-08,-14.25,-14.051435193302892,2019-02-08,4600.0,1993.1,2012.4,0.1,0.75,2019-01-11,0.0241,6593.20528382768,1993.2052838276804,6594.115189839716,141.85065485536094
1716,2019-01-11,2019-02-08,-14.0,-14.051435193302892,2019-02-08,4600.0,1993.1,2012.4,0.1,0.75,2019-01-11,0.0241,6593.20528382768,1993.2052838276804,6594.115189839716,141.85065485536094
1717,2019-01-11,2019-02-08,-13.75,-14.051435193302892,2019-02-08,4600.0,1993.1,2012.4,0.1,0.75,2019-01-11,0.0241,6593.20528382768,1993.2052838276804,6594.115189839716,141.85065485536094
1718,2019-01-11,2019-02-08,-13.5,-13.346128229430127,2019-02-08,4700.0,1893.4,1912.8,0.25,1.0,2019-01-11,0.0241,6593.157029128282,1893.1570291282824,6594.115189839716,141.85065485536094
1719,2019-01-11,2019-02-08,-13.25,-13.346128229430127,2019-02-08,4700.0,1893.4,1912.8,0.25,1.0,2019-01-11,0.0241,6593.157029128282,1893.1570291282824,6594.115189839716,141.85065485536094
1720,2019-01-11,2019-02-08,-13.0,-13.346128229430127,2019-02-08,4700.0,1893.4,1912.8,0.25,1.0,2019-01-11,0.0241,6593.157029128282,1893.1570291282824,6594.115189839716,141.85065485536094
1721,2019-01-11,2019-02-08,-12.75,-12.641349990645564,2019-02-08,4800.0,1793.9,1813.2,0.45,1.25,2019-01-11,0.0241,6593.183774428884,1793.1837744288841,6594.115189839716,141.85065485536094
1722,2019-01-11,2019-02-08,-12.5,-12.641349990645564,2019-02-08,4800.0,1793.9,1813.2,0.45,1.25,2019-01-11,0.0241,6593.183774428884,1793.1837744288841,6594.115189839716,141.85065485536094
1723,2019-01-11,2019-02-08,-12.25,-11.935514301684597,2019-02-08,4900.0,1694.4,1713.7,0.75,1.8,2019-01-11,0.0241,6593.060519729486,1693.0605197294863,6594.115189839716,141.85065485536094
1724,2019-01-11,2019-02-08,-12.0,-11.935514301684597,2019-02-08,4900.0,1694.4,1713.7,0.75,1.8,2019-01-11,0.0241,6593.060519729486,1693.0605197294863,6594.115189839716,141.85065485536094
1725,2019-01-11,2019-02-08,-11.75,-11.935514301684597,2019-02-08,4900.0,1694.4,1713.7,0.75,1.8,2019-01-11,0.0241,6593.060519729486,1693.0605197294863,6594.115189839716,141.85065485536094
1726,2019-01-11,2019-02-08,-11.5,-11.231088546292165,2019-02-08,5000.0,1595.0,1614.4,1.1,2.2,2019-01-11,0.0241,6593.137265030087,1593.1372650300873,6594.115189839716,141.85065485536094
1727,2019-01-11,2019-02-08,-11.25,-11.231088546292165,2019-02-08,5000.0,1595.0,1614.4,1.1,2.2,2019-01-11,0.0241,6593.137265030087,1593.1372650300873,6594.115189839716,141.85065485536094
1728,2019-01-11,2019-02-08,-11.0,-11.231088546292165,2019-02-08,5000.0,1595.0,1614.4,1.1,2.2,2019-01-11,0.0241,6593.137265030087,1593.1372650300873,6594.115189839716,141.85065485536094
1729,2019-01-11,2019-02-08,-10.75,-10.526486549203673,2019-02-08,5100.0,1495.8,1515.1,1.6,2.7,2019-01-11,0.0241,6593.18901033069,1493.1890103306896,6594.115189839716,141.85065485536094
1730,2019-01-11,2019-02-08,-10.5,-10.526486549203673,2019-02-08,5100.0,1495.8,1515.1,1.6,2.7,2019-01-11,0.0241,6593.18901033069,1493.1890103306896,6594.115189839716,141.85065485536094
1731,2019-01-11,2019-02-08,-10.25,-10.526486549203673,2019-02-08,5100.0,1495.8,1515.1,1.6,2.7,2019-01-11,0.0241,6593.18901033069,1493.1890103306896,6594.115189839716,141.85065485536094
1732,2019-01-11,2019-02-08,-10.0,-9.821532068723037,2019-02-08,5200.0,1396.8,1415.9,2.3,3.4,2019-01-11,0.0241,6593.190755631291,1393.1907556312908,6594.115189839716,141.85065485536094
1733,2019-01-11,2019-02-08,-9.75,-9.821532068723037,2019-02-08,5200.0,1396.8,1415.9,2.3,3.4,2019-01-11,0.0241,6593.190755631291,1393.1907556312908,6594.115189839716,141.85065485536094
1734,2019-01-11,2019-02-08,-9.5,-9.821532068723037,2019-02-08,5200.0,1396.8,1415.9,2.3,3.4,2019-01-11,0.0241,6593.190755631291,1393.1907556312908,6594.115189839716,141.85065485536094
1735,2019-01-11,2019-02-08,-9.25,-9.117635038418818,2019-02-08,5300.0,1298.0,1317.5,3.3,4.5,2019-01-11,0.0241,6593.3425009318935,1293.3425009318935,6594.115189839716,141.85065485536094
1736,2019-01-11,2019-02-08,-9.0,-9.117635038418818,2019-02-08,5300.0,1298.0,1317.5,3.3,4.5,2019-01-11,0.0241,6593.3425009318935,1293.3425009318935,6594.115189839716,141.85065485536094
1737,2019-01-11,2019-02-08,-8.75,-8.413033041330314,2019-02-08,5400.0,1199.6,1219.1,4.6,5.9,2019-01-11,0.0241,6593.394246232494,1193.394246232494,6594.115189839716,141.85065485536094
1738,2019-01-11,2019-02-08,-8.5,-8.413033041330314,2019-02-08,5400.0,1199.6,1219.1,4.6,5.9,2019-01-11,0.0241,6593.394246232494,1193.394246232494,6594.115189839716,141.85065485536094
1739,2019-01-11,2019-02-08,-8.25,-8.413033041330314,2019-02-08,5400.0,1199.6,1219.1,4.6,5.9,2019-01-11,0.0241,6593.394246232494,1193.394246232494,6594.115189839716,141.85065485536094
1740,2019-01-11,2019-02-08,-8.0,-7.708431044241823,2019-02-08,5500.0,1101.8,1121.3,6.5,7.9,2019-01-11,0.0241,6593.445991533096,1093.4459915330963,6594.115189839716,141.85065485536094
1741,2019-01-11,2019-02-08,-7.75,-7.708431044241823,2019-02-08,5500.0,1101.8,1121.3,6.5,7.9,2019-01-11,0.0241,6593.445991533096,1093.4459915330963,6594.115189839716,141.85065485536094
1742,2019-01-11,2019-02-08,-7.5,-7.533954841082344,2019-02-08,5525.0,1077.9,1096.9,7.0,8.5,2019-01-11,0.0241,6593.696427858247,1068.6964278582473,6594.115189839716,141.85065485536094
1743,2019-01-11,2019-02-08,-7.25,-7.179362700489212,2019-02-08,5575.0,1028.8,1048.3,8.3,9.9,2019-01-11,0.0241,6593.397300508547,1018.3973005085472,6594.115189839716,141.85065485536094
1744,2019-01-11,2019-02-08,-7.0,-7.006648914290409,2019-02-08,5600.0,1005.7,1024.0,9.0,10.7,2019-01-11,0.0241,6593.897736833698,993.8977368336982,6594.115189839716,141.85065485536094
1745,2019-01-11,2019-02-08,-6.75,-6.82759042703317,2019-02-08,5625.0,980.7,999.9,9.8,11.5,2019-01-11,0.0241,6593.498173158849,968.4981731588487,6594.115189839716,141.85065485536094
1746,2019-01-11,2019-02-08,-6.5,-6.4744082200085895,2019-02-08,5675.0,932.4,951.7,11.5,13.3,2019-01-11,0.0241,6593.39904580915,918.3990458091503,6594.115189839716,141.85065485536094
1747,2019-01-11,2019-02-08,-6.25,-6.298169599888423,2019-02-08,5700.0,908.4,927.7,12.5,14.2,2019-01-11,0.0241,6593.399482134299,893.3994821342994,6594.115189839716,141.85065485536094
1748,2019-01-11,2019-02-08,-6.0,-5.945339876255972,2019-02-08,5750.0,860.6,880.0,14.7,16.4,2019-01-11,0.0241,6593.3503547846,843.3503547846003,6594.115189839716,141.85065485536094
1749,2019-01-11,2019-02-08,-5.75,-5.769453739527955,2019-02-08,5775.0,836.9,856.2,15.8,17.6,2019-01-11,0.0241,6593.4007911097515,818.4007911097515,6594.115189839716,141.85065485536094
1750,2019-01-11,2019-02-08,-5.5,-5.416624015895505,2019-02-08,5825.0,789.6,809.0,18.5,20.3,2019-01-11,0.0241,6593.351663760052,768.3516637600524,6594.115189839716,141.85065485536094
1751,2019-01-11,2019-02-08,-5.25,-5.239680428991078,2019-02-08,5850.0,766.2,785.5,20.0,22.0,2019-01-11,0.0241,6593.252100085203,743.252100085203,6594.115189839716,141.85065485536094
1752,2019-01-11,2019-02-08,-5.0,-5.063441808870912,2019-02-08,5875.0,742.8,762.2,21.6,23.6,2019-01-11,0.0241,6593.252536410352,718.2525364103521,6594.115189839716,141.85065485536094
1753,2019-01-11,2019-02-08,-4.75,-4.712022018807007,2019-02-08,5925.0,696.8,715.8,25.1,27.2,2019-01-11,0.0241,6593.403409060654,668.4034090606538,6594.115189839716,141.85065485536094
1754,2019-01-11,2019-02-08,-4.5,-4.546710383843035,2019-02-08,5950.0,677.0,692.7,27.0,29.2,2019-01-11,0.0241,6594.953845385804,644.953845385804,6594.115189839716,141.85065485536094
1755,2019-01-11,2019-02-08,-4.25,-4.183658641838669,2019-02-08,6000.0,628.6,647.0,31.4,33.5,2019-01-11,0.0241,6593.454718036105,593.4547180361051,6594.115189839716,141.85065485536094
1756,2019-01-11,2019-02-08,-4.0,-4.021166874011781,2019-02-08,6025.0,609.8,624.7,33.8,36.0,2019-01-11,0.0241,6595.405154361256,570.4051543612559,6594.115189839716,141.85065485536094
1757,2019-01-11,2019-02-08,-3.75,-3.833648785343296,2019-02-08,6050.0,584.4,602.3,36.4,38.7,2019-01-11,0.0241,6593.805590686406,543.8055906864056,6594.115189839716,141.85065485536094
1758,2019-01-11,2019-02-08,-3.5,-3.4832864454557937,2019-02-08,6100.0,543.8,555.5,42.5,44.4,2019-01-11,0.0241,6594.106463336707,494.10646333670684,6594.115189839716,141.85065485536094
1759,2019-01-11,2019-02-08,-3.25,-3.3123350762176598,2019-02-08,6125.0,523.3,533.8,45.4,47.7,2019-01-11,0.0241,6594.856899661857,469.8568996618569,6594.115189839716,141.85065485536094
1760,2019-01-11,2019-02-08,-3.0,-2.9552755518795855,2019-02-08,6175.0,479.4,490.9,52.5,54.9,2019-01-11,0.0241,6594.207772312157,419.20777231215743,6594.115189839716,141.85065485536094
1761,2019-01-11,2019-02-08,-2.75,-2.783266732465049,2019-02-08,6200.0,459.2,470.2,56.5,58.7,2019-01-11,0.0241,6594.808208637308,394.80820863730787,6594.115189839716,141.85065485536094
1762,2019-01-11,2019-02-08,-2.5,-2.4283221084797866,2019-02-08,6250.0,417.6,428.3,65.0,67.2,2019-01-11,0.0241,6594.459081287609,344.45908128760857,6594.115189839716,141.85065485536094
1763,2019-01-11,2019-02-08,-2.25,-2.25137852157536,2019-02-08,6275.0,397.4,407.9,69.6,72.1,2019-01-11,0.0241,6594.359517612759,319.3595176127592,6594.115189839716,141.85065485536094
1764,2019-01-11,2019-02-08,-2.0,-2.075139901455206,2019-02-08,6300.0,377.6,388.0,74.7,77.2,2019-01-11,0.0241,6594.35995393791,294.3599539379102,6594.115189839716,141.85065485536094
1765,2019-01-11,2019-02-08,-1.75,-1.737466963684568,2019-02-08,6350.0,339.0,352.7,85.3,88.3,2019-01-11,0.0241,6596.460826588212,246.4608265882116,6594.115189839716,141.85065485536094
1766,2019-01-11,2019-02-08,-1.5,-1.560523376780135,2019-02-08,6375.0,320.2,333.6,91.5,94.3,2019-01-11,0.0241,6596.361262913361,221.36126291336132,6594.115189839716,141.85065485536094
1767,2019-01-11,2019-02-08,-1.25,-1.1946517676386905,2019-02-08,6425.0,283.7,293.0,104.5,107.8,2019-01-11,0.0241,6594.462135563663,169.46213556366274,6594.115189839716,141.85065485536094
1768,2019-01-11,2019-02-08,-1.0,-1.0184131475185303,2019-02-08,6450.0,265.8,275.2,111.4,115.1,2019-01-11,0.0241,6594.462571888813,144.46257188881282,6594.115189839716,141.85065485536094
1769,2019-01-11,2019-02-08,-0.75,-0.6659359072782097,2019-02-08,6500.0,232.1,240.7,127.1,131.0,2019-01-11,0.0241,6594.463444539113,94.46344453911297,6594.115189839716,141.85065485536094
1770,2019-01-11,2019-02-08,-0.5,-0.48899232037378954,2019-02-08,6525.0,215.9,223.7,135.4,139.6,2019-01-11,0.0241,6594.3638808642645,69.3638808642645,6594.115189839716,141.85065485536094
1771,2019-01-11,2019-02-08,-0.25,-0.31134376668509023,2019-02-08,6550.0,200.0,207.7,144.6,148.8,2019-01-11,0.0241,6594.164317189415,44.16431718941476,6594.115189839716,141.85065485536094
1772,2019-01-11,2019-02-08,0.0,0.041485956947360236,2019-02-08,6600.0,169.6,177.3,164.1,168.4,2019-01-11,0.0241,6594.115189839716,-5.88481016028436,6594.115189839716,141.85065485536094
1773,2019-01-11,2019-02-08,0.25,0.22512672830235844,2019-02-08,6625.0,155.4,159.9,173.5,179.4,2019-01-11,0.0241,6593.0656261648655,-31.934373835134465,6594.115189839716,141.85065485536094
1774,2019-01-11,2019-02-08,0.5,0.5768990017584062,2019-02-08,6675.0,128.7,133.1,196.4,202.6,2019-01-11,0.0241,6593.166498815166,-81.83350118483395,6594.115189839716,141.85065485536094
1775,2019-01-11,2019-02-08,0.75,0.7538425886628328,2019-02-08,6700.0,116.3,120.6,208.8,215.4,2019-01-11,0.0241,6593.066935140317,-106.93306485968333,6594.115189839716,141.85065485536094
1776,2019-01-11,2019-02-08,1.0,0.9265563748616295,2019-02-08,6725.0,104.7,108.9,221.2,228.6,2019-01-11,0.0241,6593.567371465469,-131.43262853453143,6594.115189839716,141.85065485536094
1777,2019-01-11,2019-02-08,1.25,1.2716314638671185,2019-02-08,6775.0,83.2,87.1,246.8,257.4,2019-01-11,0.0241,6594.618244115768,-180.381755884232,6594.115189839716,141.85065485536094
1778,2019-01-11,2019-02-08,1.5,1.448575050771545,2019-02-08,6800.0,73.6,76.9,261.8,272.7,2019-01-11,0.0241,6594.518680440919,-205.48131955908138,6594.115189839716,141.85065485536094
1779,2019-01-11,2019-02-08,1.75,1.7964700069140993,2019-02-08,6850.0,56.3,59.4,294.4,303.8,2019-01-11,0.0241,6595.16955309122,-254.83044690877978,6594.115189839716,141.85065485536094
1780,2019-01-11,2019-02-08,2.0,1.9712986934657204,2019-02-08,6875.0,49.0,51.9,311.6,321.3,2019-01-11,0.0241,6595.36998941637,-279.6300105836299,6594.115189839716,141.85065485536094
1781,2019-01-11,2019-02-08,2.25,2.3269482842352556,2019-02-08,6925.0,35.7,38.6,348.4,358.6,2019-01-11,0.0241,6594.92086206667,-330.07913793332955,6594.115189839716,141.85065485536094
1782,2019-01-11,2019-02-08,2.5,2.497547170081247,2019-02-08,6950.0,30.2,33.0,366.6,377.6,2019-01-11,0.0241,6595.721298391822,-354.2787016081784,6594.115189839716,141.85065485536094
1783,2019-01-11,2019-02-08,2.75,2.676253173946349,2019-02-08,6975.0,25.7,27.9,385.4,399.8,2019-01-11,0.0241,6595.371734716972,-379.62826528302776,6594.115189839716,141.85065485536094
1784,2019-01-11,2019-02-08,3.0,3.0287304141866627,2019-02-08,7025.0,17.8,19.7,427.3,441.6,2019-01-11,0.0241,6595.372607367273,-429.6273926327267,6594.115189839716,141.85065485536094
1785,2019-01-11,2019-02-08,3.25,3.21342863571807,2019-02-08,7050.0,14.6,16.4,448.3,466.4,2019-01-11,0.0241,6594.173043692423,-455.82695630757735,6594.115189839716,141.85065485536094
1786,2019-01-11,2019-02-08,3.5,3.569783193271865,2019-02-08,7100.0,9.7,11.3,493.1,512.5,2019-01-11,0.0241,6593.623916342724,-506.37608365727556,6594.115189839716,141.85065485536094
1787,2019-01-11,2019-02-08,3.75,3.745316846607759,2019-02-08,7125.0,7.9,9.4,516.1,535.5,2019-01-11,0.0241,6593.724352667874,-531.275647332126,6594.115189839716,141.85065485536094
1788,2019-01-11,2019-02-08,4.0,3.917678149414419,2019-02-08,7150.0,6.4,7.8,539.5,557.8,2019-01-11,0.0241,6594.274788993026,-555.725211006974,6594.115189839716,141.85065485536094
1789,2019-01-11,2019-02-08,4.25,4.274032706968227,2019-02-08,7200.0,4.1,5.4,587.0,606.5,2019-01-11,0.0241,6593.725661643326,-606.274338356674,6594.115189839716,141.85065485536094
1790,2019-01-11,2019-02-08,4.5,4.446746493167036,2019-02-08,7225.0,3.3,4.5,611.1,629.6,2019-01-11,0.0241,6594.226097968476,-630.7739020315239,6594.115189839716,141.85065485536094
1791,2019-01-11,2019-02-08,4.75,4.803277292416903,2019-02-08,7275.0,2.05,3.2,659.8,679.3,2019-01-11,0.0241,6593.651970618777,-681.3480293812227,6594.115189839716,141.85065485536094
1792,2019-01-11,2019-02-08,5.0,4.979692154233134,2019-02-08,7300.0,1.6,2.7,684.3,703.8,2019-01-11,0.0241,6593.627406943927,-706.3725930560731,6594.115189839716,141.85065485536094
1793,2019-01-11,2019-02-08,5.25,5.332345636169514,2019-02-08,7350.0,0.95,2.1,733.6,753.1,2019-01-11,0.0241,6593.603279594228,-756.3967204057717,6594.115189839716,141.85065485536094
1794,2019-01-11,2019-02-08,5.5,5.508408014593602,2019-02-08,7375.0,0.75,1.85,758.3,777.8,2019-01-11,0.0241,6593.628715919379,-781.3712840806211,6594.115189839716,141.85065485536094
